
length	num
7	2
7	2
10	1
17	2
8	8
8	3
14	2
8	1
8	4
8	3
10	1
8	5
9	2
10	2
8	5
9	5
9	2
7	5
10	3
9	1
10	5
8	4
9	1
7	2
8	5
9	3
9	2
8	1
8	7
7	5
8	1
9	3
9	1
8	2
8	2
8	4
8	5
10	3
10	1
8	6
7	2
9	1
8	6
11	1
11	10
11	1
9	2
10	1
9	1
23	1
15	6
9	2
8	4
8	7
10	5
8	4
10	4
8	3
7	27
9	1
7	3
12	4
8	2
8	1
8	3
9	1
8	2
13	1
8	1
7	4
8	2
7	4
8	1
10	2
7	17
8	2
11	1
9	1
7	2
10	2
7	4
8	7
8	6
7	5
8	8
8	2
7	3
9	1
9	1
8	2
8	7
9	3
9	9
8	6
8	1
9	2
11	2
7	2
7	8
10	5
12	2
13	1
9	1
9	9
12	1
10	2
15	1
8	7
9	5
8	4
8	5
9	3
16	1
9	1
10	1
9	3
8	9
8	9
7	2
9	1
9	6
8	3
10	2
8	2
7	7
7	7
8	7
8	2
11	1
21	1
8	4
7	2
9	2
8	1
8	5
9	2
13	1
10	1
7	3
11	1
8	2
9	1
8	1
8	3
12	3
8	2
8	1
7	5
8	5
7	5
8	1
9	1
8	3
9	3
7	3
9	5
9	2
7	5
9	1
9	1
7	4
8	10
7	5
9	1
9	1
22	3
8	1
8	3
8	3
16	3
9	2
7	5
9	4
8	6
7	9
8	2
9	5
8	1
8	7
8	1
9	1
9	1
9	1
8	9
7	4
9	1
8	4
7	6
8	3
8	4
8	2
7	3
11	1
8	2
8	6
8	5
7	6
18	1
10	1
7	6
9	1
9	7
7	3
10	2
8	7
8	6
8	8
9	2
9	4
8	6
11	4
9	5
8	2
7	5
8	2
8	8
11	1
7	2
11	2
7	6
8	6
8	6
7	4
8	7
7	2
9	1
16	1
7	4
17	1
11	1
8	1
8	5
8	7
8	3
8	7
9	4
10	1
8	2
10	2
8	5
8	2
17	2
11	1
7	3
9	2
12	3
8	4
8	2
7	9
8	5
7	3
7	1
9	6
9	2
8	3
8	6
7	7
9	2
8	3
12	2
9	4
8	5
13	1
11	4
8	3
8	8
8	1
8	4
8	6
9	1
8	1
9	1
9	1
10	1
8	3
8	1
7	3
9	1
9	1
9	2
9	7
10	1
8	1
8	7
8	1
9	2
10	3
8	4
7	3
8	7
7	3
13	4
9	1
14	1
9	1
9	1
9	4
7	8
9	2
7	7
12	1
8	1
9	3
7	20
14	1
7	1
8	1
9	2
8	3
8	8
8	3
9	4
9	2
10	2
9	2
8	7
9	2
11	1
8	2
7	7
10	4
9	1
9	1
7	7
8	2
8	2
8	1
8	3
9	3
12	1
8	2
7	3
10	1
9	7
23	1
10	3
7	4
11	1
8	3
8	1
10	1
10	1
8	2
8	3
9	1
7	4
11	1
7	16
9	2
9	1
9	1
7	2
8	5
12	1
9	1
7	3
8	2
10	1
8	1
8	3
25	1
10	1
9	1
9	1
8	3
8	6
8	5
10	9
8	2
8	4
18	1
8	3
7	5
8	5
8	1
8	3
9	3
7	7
8	1
9	2
9	1
8	1
8	2
10	1
9	3
8	1
11	3
8	2
9	1
8	4
8	3
8	10
19	2
13	1
10	1
8	6
9	1
8	4
8	2
8	1
9	2
8	3
10	2
8	2
11	3
8	8
8	4
8	8
7	4
11	4
8	1
8	4
8	1
7	6
9	7
7	1
7	4
12	1
9	1
8	1
8	6
7	5
8	2
13	2
8	8
8	1
9	3
11	3
7	2
10	1
8	3
8	3
9	1
10	2
8	1
8	6
9	1
11	3
8	4
8	6
10	1
7	3
9	2
7	7
10	2
7	21
8	5
8	4
8	3
8	3
9	1
8	7
9	2
7	6
8	2
8	3
7	5
7	7
9	1
9	1
8	7
7	6
8	1
7	4
8	1
9	2
7	2
7	9
9	5
8	2
8	9
9	1
9	5
7	6
9	3
8	1
9	2
9	1
8	5
8	2
8	1
14	1
10	1
8	2
8	1
7	5
9	2
10	1
11	2
9	1
11	3
8	2
8	3
9	1
8	6
8	3
16	1
8	1
9	3
7	4
8	4
8	6
14	1
7	3
9	4
8	7
9	3
9	2
8	6
8	1
9	2
8	2
10	2
14	1
9	4
7	7
9	2
7	7
8	5
7	6
8	6
8	2
6	21
8	6
7	4
9	2
12	1
8	1
8	4
10	1
9	3
7	4
7	4
8	2
12	1
11	1
10	1
9	1
8	5
7	3
15	1
13	1
9	3
8	4
9	1
8	1
8	2
8	1
11	4
9	5
7	2
9	7
9	6
12	1
8	1
10	3
9	4
9	1
7	3
9	2
8	3
8	2
8	6
8	5
8	3
8	3
9	1
7	5
11	1
8	1
7	3
8	1
8	5
9	2
8	1
9	1
8	3
8	1
17	1
9	2
8	7
9	2
8	9
9	1
7	4
9	2
9	4
8	1
7	7
7	4
9	2
9	2
8	7
9	6
7	1
12	2
7	7
8	4
9	2
8	2
9	4
8	1
9	7
8	8
8	23
7	3
10	4
9	5
9	1
8	4
9	1
7	3
8	1
9	3
10	2
14	1
12	1
8	5
9	2
9	2
9	1
7	4
7	3
7	1
13	3
7	5
7	6
7	5
9	1
8	1
7	2
8	6
13	2
8	3
8	4
9	2
12	5
7	5
15	1
15	2
9	3
9	9
8	3
8	5
8	26
8	2
8	1
7	2
9	3
8	1
7	7
13	1
12	5
8	4
9	2
13	1
15	2
8	4
7	7
9	1
9	2
10	1
8	5
22	2
7	4
37	4
7	4
12	1
7	2
9	2
8	1
9	1
8	5
16	5
8	1
10	5
8	2
9	3
7	2
12	2
8	10
8	5
7	4
11	3
9	1
8	6
8	2
8	2
8	8
9	3
10	1
8	5
9	4
8	8
8	1
8	1
8	2
8	4
11	1
7	3
8	1
10	2
8	6
7	1
8	2
9	2
9	2
10	1
8	5
16	1
13	1
7	5
8	2
8	1
8	6
7	3
7	3
24	1
9	3
9	1
13	1
8	1
13	1
7	4
9	5
8	2
7	5
9	1
9	7
8	1
8	1
8	1
7	16
7	6
10	4
8	3
10	1
8	7
9	1
10	1
9	1
13	1
8	6
8	5
8	1
9	3
8	4
8	5
9	1
12	3
8	1
7	18
7	1
7	13
8	3
8	2
10	1
8	10
8	3
7	4
9	3
11	2
8	2
7	5
9	3
9	2
10	1
10	5
15	1
8	1
10	2
21	1
9	4
14	2
8	4
7	4
8	2
9	2
10	1
22	3
8	2
9	2
7	3
11	1
17	1
12	17
8	1
10	1
8	8
9	1
19	2
8	4
11	1
7	4
7	2
8	5
9	4
9	2
8	2
9	5
8	1
7	4
12	8
8	3
26	2
7	2
9	4
7	5
7	3
8	2
7	6
8	1
27	1
8	2
7	19
8	11
8	3
11	2
8	5
9	1
8	2
7	4
8	3
7	2
10	1
9	1
8	6
8	1
9	6
13	2
7	3
12	2
8	5
8	1
7	13
8	4
8	3
7	4
11	5
7	7
10	2
7	5
8	6
8	4
7	2
8	2
12	1
8	4
8	2
7	5
8	4
10	2
7	2
8	3
7	3
10	2
7	3
8	7
8	3
7	10
7	5
19	6
7	5
10	1
8	3
17	5
8	3
7	15
8	6
8	1
9	2
7	4
8	2
8	5
8	2
13	1
16	1
10	1
11	1
9	1
9	1
8	8
8	1
8	6
9	2
6	17
10	1
9	2
9	2
19	4
10	4
8	10
12	1
8	6
8	3
8	2
10	2
9	7
9	2
9	2
10	3
8	2
7	1
7	3
8	3
9	2
8	2
9	3
8	3
9	2
7	6
8	1
9	3
8	8
7	6
8	3
8	2
16	5
8	5
10	1
10	3
28	5
8	6
13	1
9	3
8	3
8	1
9	8
7	4
8	3
9	3
8	2
8	2
8	4
9	3
11	1
8	3
8	1
7	4
8	4
12	2
8	3
7	3
7	7
7	4
10	5
8	6
8	2
8	1
9	3
8	1
8	2
8	5
8	6
9	2
7	1
10	1
8	4
13	4
8	10
7	2
8	5
9	1
13	3
9	5
7	14
9	5
8	4
7	4
7	4
9	2
8	1
7	7
9	2
8	2
13	1
8	2
9	2
9	2
8	1
8	4
8	3
7	6
7	5
9	1
12	6
7	4
9	2
9	5
8	3
7	1
10	1
9	7
8	1
17	1
8	4
7	3
7	5
7	4
10	1
8	2
9	2
14	1
10	7
7	3
8	2
8	1
7	5
8	1
9	2
8	2
8	6
7	5
9	1
8	7
8	1
7	4
8	1
8	3
9	1
9	1
9	2
11	3
7	3
17	5
8	7
7	2
8	1
10	1
8	2
8	9
8	7
8	6
7	5
9	1
23	1
9	1
9	3
8	5
7	15
12	1
7	5
7	3
9	1
8	3
8	1
8	3
8	2
9	1
7	3
9	1
7	3
9	2
8	9
8	2
7	4
8	5
16	1
7	2
8	1
15	1
16	11
24	1
13	2
8	1
8	3
8	2
8	3
7	4
7	4
8	2
8	5
8	9
8	2
8	6
9	6
8	1
8	3
11	1
11	1
7	4
7	3
10	1
9	4
25	1
19	3
9	3
9	6
8	5
8	6
7	6
8	6
7	6
8	3
8	2
13	1
8	1
10	4
11	1
8	6
9	2
11	1
8	5
7	5
14	3
8	10
11	2
7	1
11	1
8	4
9	2
7	4
9	1
8	3
8	1
7	6
9	7
10	1
8	8
8	5
9	1
12	1
16	3
7	5
9	1
7	6
8	3
9	3
7	3
10	1
9	2
9	1
9	1
8	1
8	2
8	1
8	6
8	5
9	4
8	3
11	6
8	2
8	2
9	2
8	4
8	1
8	1
8	2
9	2
7	2
8	1
8	3
8	4
10	1
9	1
9	3
8	1
7	5
8	5
7	3
10	1
8	1
7	3
14	1
9	1
7	3
9	3
9	3
8	10
12	3
8	5
9	3
18	1
8	5
7	7
9	4
8	6
7	3
9	2
7	1
10	2
10	1
18	1
9	2
8	6
7	2
8	1
7	6
9	1
9	4
9	4
11	8
8	7
11	5
8	1
9	1
8	6
8	4
10	2
16	2
7	4
10	1
7	14
7	3
7	4
9	1
9	2
10	1
9	4
8	2
10	1
8	4
9	1
8	4
8	2
9	2
9	2
8	8
15	1
9	1
9	2
21	1
8	1
8	4
21	1
8	1
7	3
10	3
9	1
9	2
19	1
19	6
8	1
7	3
11	1
8	6
10	3
9	1
8	7
9	3
10	2
7	1
10	6
10	1
8	2
8	2
9	4
8	8
7	7
11	1
10	1
19	1
8	1
8	3
9	2
7	8
7	2
8	3
18	1
8	2
8	5
8	1
8	2
9	5
9	2
7	1
9	5
10	1
10	3
8	8
8	1
7	7
7	3
8	3
9	2
7	5
9	1
8	11
9	4
9	3
9	1
8	6
9	2
7	13
7	19
8	2
17	1
9	2
15	1
8	2
8	3
7	23
10	4
8	1
8	9
15	3
8	5
10	1
10	3
9	5
8	8
25	1
8	2
9	2
17	1
8	9
7	4
11	1
7	5
8	2
9	4
13	1
9	1
9	3
10	2
11	1
9	6
9	3
9	3
8	3
7	4
7	20
7	1
13	1
21	1
9	2
8	4
7	2
7	24
9	2
8	6
8	2
8	4
7	4
10	2
10	3
9	3
8	1
8	2
12	3
8	3
8	1
18	2
8	3
9	1
8	1
11	1
7	3
9	5
7	5
9	6
9	2
8	6
8	1
7	1
9	1
8	5
10	2
16	2
10	1
9	3
9	1
10	1
7	5
13	5
10	2
9	4
8	1
8	2
9	2
8	6
7	5
8	4
8	2
11	2
10	4
7	22
9	1
8	4
11	6
39	2
9	1
7	3
12	1
8	2
9	1
8	3
8	6
9	8
10	1
15	5
8	1
7	9
9	1
11	2
8	2
9	1
9	2
13	1
8	3
7	8
8	1
10	1
7	3
9	3
10	5
8	5
12	6
9	7
8	6
10	1
9	1
8	5
8	7
8	4
7	4
8	11
14	2
9	5
7	2
8	1
7	5
8	1
8	1
8	1
8	1
8	7
7	3
9	2
7	1
9	1
8	4
26	1
9	2
14	4
8	6
7	4
9	1
8	1
8	5
8	2
9	1
7	3
8	4
8	6
8	1
10	2
8	1
8	5
9	1
9	3
9	4
9	2
9	4
8	1
8	3
8	4
8	4
7	2
20	1
9	5
7	2
8	5
7	3
13	1
10	1
7	4
15	1
9	1
8	1
8	7
10	1
13	4
7	5
8	3
9	3
9	12
18	1
8	6
8	3
8	8
8	5
8	4
8	4
8	7
8	3
8	3
8	2
8	3
9	1
9	1
14	6
8	6
10	1
9	1
7	5
8	2
7	3
8	6
9	2
9	1
9	1
7	3
17	6
10	3
7	2
13	2
9	1
18	2
7	3
7	8
8	4
8	6
7	2
9	1
10	3
9	1
14	1
9	1
10	1
8	7
10	1
9	2
7	2
8	3
9	2
7	5
7	3
8	2
6	17
8	1
7	6
9	1
10	1
8	4
10	3
9	1
12	1
8	3
9	1
8	6
7	4
8	6
8	8
8	4
8	8
8	2
8	1
10	4
8	3
10	2
7	2
8	4
7	16
9	5
11	2
10	1
8	6
8	1
9	2
8	4
8	3
10	3
10	2
10	1
10	2
9	2
17	8
9	1
8	1
8	8
14	3
8	7
8	3
9	1
8	4
10	2
19	1
11	1
8	5
8	7
8	2
8	1
9	1
8	4
8	3
16	1
8	2
8	7
10	1
12	5
8	7
9	1
8	6
11	1
7	4
8	1
9	2
10	1
10	1
8	7
7	3
8	1
8	4
8	3
8	3
8	1
11	2
9	3
8	1
8	2
8	1
8	2
9	9
9	2
8	9
8	4
8	10
11	1
8	6
10	1
9	1
7	31
7	6
7	2
8	3
8	5
7	3
7	7
9	2
8	3
9	2
7	3
9	1
12	2
10	2
11	1
8	4
8	2
8	3
17	1
12	1
7	7
8	4
9	2
8	10
7	5
10	2
8	5
9	18
11	1
36	5
8	2
8	1
9	10
9	7
7	3
8	5
11	4
8	2
13	1
7	6
7	3
7	7
9	6
9	5
9	7
15	3
7	3
10	2
9	1
8	1
8	9
8	3
7	3
7	17
7	20
8	4
9	1
8	2
8	6
8	4
8	3
9	4
8	1
8	1
8	4
9	24
8	8
9	1
8	2
9	2
10	9
7	1
7	1
8	1
8	4
9	1
8	1
11	3
9	1
10	1
9	2
10	2
8	4
8	1
9	1
10	3
9	3
7	6
8	7
9	2
7	6
7	2
8	6
9	2
8	6
7	3
10	3
9	2
13	1
8	2
8	4
7	7
11	1
11	1
8	1
7	4
9	1
19	1
10	1
7	2
8	2
10	1
8	1
18	1
10	3
8	4
8	8
7	2
8	5
8	5
8	2
8	3
8	6
9	8
13	1
9	2
8	5
16	1
9	2
7	5
9	2
7	21
7	4
10	5
7	7
8	5
9	2
9	3
14	2
8	6
7	3
10	1
8	3
9	2
8	2
7	25
8	5
11	1
8	3
8	2
9	8
8	5
8	9
7	21
9	1
7	7
7	2
9	1
9	2
7	4
13	1
15	1
9	1
8	5
19	1
10	3
8	2
21	1
9	1
9	1
19	2
8	3
8	1
7	20
8	4
11	1
9	3
7	2
8	9
9	1
9	2
10	1
9	3
9	1
8	1
8	1
12	1
11	1
8	7
10	1
9	2
9	3
7	4
8	4
8	1
8	7
8	1
9	4
8	6
8	8
10	1
17	2
8	4
7	3
8	1
11	6
8	2
8	3
7	4
7	5
8	5
8	3
8	2
7	6
8	4
9	1
7	4
7	3
8	7
9	1
8	4
19	1
8	5
9	1
7	2
8	5
9	1
8	2
10	3
10	3
9	4
8	1
8	4
9	13
8	1
8	6
8	4
7	2
8	4
8	4
8	1
7	3
9	1
13	1
9	2
8	5
8	5
14	1
9	2
9	1
15	3
8	3
8	14
10	1
8	2
7	2
10	3
7	1
7	3
9	2
8	3
9	1
7	18
11	1
7	1
9	3
8	5
8	4
10	2
9	2
9	1
9	1
7	7
9	1
7	7
8	2
7	22
8	7
9	2
15	1
8	3
7	4
7	3
9	5
7	4
10	7
37	1
9	1
8	7
9	1
9	2
9	6
11	1
9	1
8	1
9	3
8	5
8	2
9	1
7	2
7	1
9	4
7	3
9	1
10	1
8	2
12	1
9	1
10	2
8	4
7	5
8	9
7	2
8	4
8	6
8	7
12	2
7	3
8	1
8	4
7	5
8	6
7	24
8	1
8	2
9	2
8	4
7	3
8	1
8	2
7	3
8	2
7	4
8	3
13	1
13	4
9	1
8	6
9	1
8	8
21	1
8	2
9	3
8	8
22	3
7	5
8	7
8	3
8	5
13	1
7	7
10	2
8	3
12	1
8	5
9	1
8	3
7	5
11	1
19	6
8	1
8	4
8	7
15	5
8	2
7	1
8	7
10	1
8	1
11	1
8	1
8	4
8	7
9	1
14	1
9	1
7	5
8	3
8	6
7	6
8	2
8	1
8	5
10	6
7	5
10	6
8	5
8	4
7	4
8	1
11	4
12	1
9	1
9	1
8	1
9	6
8	4
9	2
7	6
7	4
10	2
12	3
10	4
9	2
7	2
7	3
8	5
8	4
8	5
8	8
9	1
9	3
8	5
11	9
7	2
9	3
9	1
8	6
8	3
12	13
9	4
7	5
10	1
9	1
9	2
10	2
8	1
7	5
7	4
7	4
9	1
8	6
8	5
22	1
10	1
8	6
8	2
8	6
10	1
8	3
8	1
9	3
15	5
8	5
31	5
8	1
8	6
8	1
7	27
8	2
8	1
8	1
7	3
10	2
8	7
8	3
9	1
15	1
17	4
8	1
7	3
13	1
8	4
9	7
8	1
8	4
12	1
7	3
8	4
8	6
9	1
9	6
7	4
7	18
7	5
8	6
7	4
7	2
8	2
10	2
9	1
7	3
9	4
10	3
9	2
8	9
11	2
7	3
10	5
8	3
7	6
12	1
8	3
32	2
8	2
18	2
9	2
8	2
7	4
10	1
8	2
9	1
27	3
8	4
11	8
10	1
7	8
7	4
8	5
10	1
8	1
10	1
9	2
8	4
9	2
8	4
9	8
9	1
7	4
9	2
10	2
8	3
9	1
9	1
9	3
11	2
9	2
8	1
10	2
10	6
7	8
7	4
10	2
11	2
9	3
12	1
7	2
8	4
10	1
8	1
8	1
9	1
9	1
19	2
11	1
9	3
37	2
13	1
9	3
9	3
8	1
9	1
9	1
8	4
9	2
7	10
37	2
9	1
10	1
9	1
8	2
10	1
8	10
7	20
19	1
7	24
8	2
9	2
7	2
7	4
9	1
10	2
7	4
9	2
9	1
8	5
8	18
8	4
7	4
9	2
9	4
26	1
9	2
9	2
17	4
7	4
11	2
8	2
9	1
8	4
9	2
18	1
8	1
8	3
9	1
8	4
8	6
8	4
7	3
9	4
7	5
7	2
7	3
9	1
23	1
7	4
8	4
8	1
10	1
9	1
8	1
8	1
9	7
9	1
7	4
9	1
9	3
9	4
17	1
8	5
16	6
8	3
8	3
8	3
13	1
8	2
7	5
7	4
7	3
10	1
7	7
8	1
8	6
9	1
9	2
15	5
9	2
12	1
9	5
9	1
7	4
7	2
8	9
10	3
8	4
8	1
7	5
11	1
8	2
12	2
7	5
9	4
8	8
8	1
9	1
9	2
10	3
7	5
17	1
8	4
8	2
8	1
7	4
8	3
8	3
11	1
9	8
8	2
9	2
8	6
8	2
8	3
8	10
11	3
8	2
9	7
9	1
8	2
8	1
12	1
9	1
8	6
9	2
8	4
9	7
9	1
9	5
8	4
9	1
9	1
8	2
9	1
8	6
8	1
8	2
7	4
12	3
7	2
8	4
9	2
8	6
7	7
9	1
7	1
15	1
8	8
8	3
8	1
8	1
9	5
13	5
7	8
8	1
10	1
8	7
8	1
9	1
9	4
9	2
8	7
8	1
8	1
9	1
9	3
9	2
15	1
7	16
7	9
9	1
9	1
8	1
7	4
8	8
10	1
16	1
9	1
7	3
9	1
8	5
9	1
10	1
11	6
9	2
8	2
10	1
8	6
9	1
9	4
8	4
26	1
8	2
8	2
9	7
8	1
8	4
7	4
8	2
7	5
8	1
7	6
7	7
8	3
8	7
8	7
10	1
8	2
20	1
8	7
8	4
8	5
9	1
9	2
9	2
7	20
10	1
9	1
11	1
9	2
10	2
9	2
8	1
8	2
12	5
16	6
8	2
10	1
9	3
24	1
8	3
8	6
9	2
8	3
7	1
9	2
9	4
13	7
7	6
9	1
8	7
8	8
9	1
17	2
28	1
9	1
8	1
8	1
8	9
8	5
9	2
10	2
8	1
8	6
10	1
14	1
9	1
8	8
8	1
7	5
9	1
8	5
7	4
8	1
7	3
8	8
18	1
7	4
9	3
8	8
9	1
8	1
7	5
8	1
9	1
8	3
9	2
8	2
7	8
16	3
9	1
10	2
8	5
8	3
8	2
9	2
10	3
9	4
8	5
10	1
7	3
7	13
9	1
7	2
9	3
7	1
7	1
7	4
8	7
10	2
10	1
10	2
7	7
8	5
8	3
15	1
7	5
22	2
8	2
7	5
8	2
8	3
8	1
11	1
7	1
8	4
8	6
11	1
8	4
8	1
9	2
7	1
11	1
8	1
7	3
7	3
8	3
8	8
10	3
7	4
7	4
9	1
24	1
8	1
8	2
8	5
9	1
10	1
24	3
8	4
8	6
14	1
7	3
8	4
8	3
9	1
8	3
8	3
11	1
11	2
8	1
8	1
8	1
8	2
9	2
8	5
7	3
9	1
7	4
11	1
9	5
19	4
7	3
24	1
8	3
8	1
10	2
9	1
9	1
9	3
7	5
9	7
8	7
9	1
8	7
9	1
16	2
7	4
14	1
8	4
7	2
9	1
8	8
9	4
7	4
10	1
8	6
14	3
8	4
7	4
9	1
8	6
9	1
20	3
11	1
8	4
8	5
9	1
8	5
15	1
9	2
9	1
13	3
8	5
12	2
8	2
8	1
10	3
8	5
10	1
8	3
9	4
7	6
9	2
8	6
8	4
7	3
9	2
7	5
8	2
7	4
8	6
13	2
8	5
9	6
8	2
14	1
9	6
7	3
7	1
11	3
10	1
8	3
8	4
9	1
25	2
10	1
8	2
8	9
8	2
7	2
11	1
7	4
8	1
7	11
7	5
8	4
8	2
8	5
7	5
8	4
8	5
8	3
10	3
8	2
9	2
12	1
8	1
10	5
8	5
8	4
8	1
9	1
9	1
9	2
10	4
10	1
20	6
8	3
9	1
7	3
7	23
8	1
9	6
9	10
8	2
8	2
9	2
8	5
8	3
7	2
9	1
9	2
8	4
8	2
7	5
16	1
7	1
8	9
9	4
7	5
10	2
7	3
7	3
17	1
7	3
8	7
8	8
9	1
7	4
16	3
9	2
10	6
8	2
8	2
8	1
7	5
8	4
8	1
7	2
8	5
9	1
10	1
9	6
8	1
8	1
10	1
7	4
8	1
7	3
8	3
8	1
13	3
7	4
7	2
8	2
8	1
11	1
10	1
18	1
7	3
7	5
10	4
7	3
9	3
8	8
8	4
13	1
7	4
8	7
8	4
8	1
8	3
9	3
11	1
7	22
9	4
8	2
9	1
7	6
9	8
9	3
9	3
8	5
8	8
10	1
9	10
8	8
10	1
8	1
8	2
7	3
8	1
8	6
10	2
16	1
8	2
8	4
17	1
8	1
10	2
8	2
8	6
7	5
9	1
8	2
8	5
8	3
8	7
7	11
8	2
8	5
8	7
12	3
8	4
7	6
17	5
13	1
9	1
8	4
10	3
8	5
7	2
12	3
8	2
8	4
7	5
7	4
8	3
8	4
8	4
9	3
10	1
11	1
8	10
7	5
10	4
9	3
8	9
7	1
10	1
8	1
8	2
8	2
7	19
8	7
8	1
9	4
9	1
10	3
9	19
9	2
17	4
7	4
8	2
10	2
10	3
8	5
9	1
7	8
7	5
10	1
11	1
10	3
14	1
8	1
8	5
9	1
8	7
8	1
9	1
9	1
8	5
7	20
7	4
7	1
8	6
8	9
8	3
8	2
8	8
9	2
8	2
8	6
8	4
8	2
8	3
7	2
8	4
8	3
11	1
9	2
7	21
8	2
7	21
9	1
9	1
9	3
9	1
9	2
13	1
7	4
10	1
8	6
8	1
9	3
8	1
8	3
8	4
8	2
10	1
9	2
8	4
10	1
8	1
7	8
8	3
8	2
10	1
17	6
8	2
8	4
9	2
9	4
8	1
9	3
8	9
17	6
7	4
7	4
9	2
8	6
9	4
8	4
7	1
8	2
7	1
9	3
8	2
9	1
8	2
13	1
16	1
8	8
7	2
16	2
8	5
8	5
9	2
7	3
7	24
9	2
10	7
7	4
7	2
8	5
8	4
9	2
9	5
7	3
8	2
11	2
9	3
11	1
7	2
8	4
9	5
7	21
8	1
7	3
9	2
8	4
7	9
8	2
8	1
11	1
8	7
11	1
8	1
9	1
9	1
8	1
9	1
8	6
8	1
7	4
10	2
7	2
8	1
8	8
11	1
7	9
8	4
8	2
9	5
12	7
8	3
7	5
8	1
8	6
9	5
8	2
8	2
10	1
15	5
8	7
8	3
8	6
9	2
16	2
9	1
9	1
10	2
12	2
7	6
7	7
9	2
7	3
12	1
8	1
8	1
8	4
7	6
9	2
8	3
11	4
8	5
7	2
13	1
8	5
17	2
8	2
7	21
9	4
8	3
8	1
8	1
9	4
40	6
8	2
7	22
10	2
7	5
8	2
9	1
8	3
9	1
9	1
29	1
8	1
8	6
25	1
10	1
8	2
9	1
14	2
19	2
15	1
8	1
8	2
9	2
7	6
8	3
9	3
7	3
8	5
8	6
14	1
8	7
8	9
17	2
10	1
7	5
8	3
8	4
12	2
23	2
7	7
9	2
36	1
8	4
9	3
7	5
8	2
8	4
7	2
9	1
38	1
8	6
9	2
8	10
9	5
10	2
7	11
8	7
9	3
8	9
9	1
7	5
9	1
7	18
10	7
10	2
9	1
9	1
9	2
7	3
9	2
9	1
27	8
9	5
8	3
8	6
25	1
7	23
7	16
8	1
8	2
9	6
15	5
11	1
8	5
10	3
10	4
9	1
8	3
8	4
7	2
8	2
10	2
10	1
8	1
8	5
9	3
8	6
8	5
11	1
9	3
9	3
9	3
8	7
10	7
11	1
8	5
9	2
7	6
9	1
8	4
7	2
11	3
8	2
9	7
7	2
10	1
13	1
8	3
8	1
8	6
9	1
10	1
8	2
17	1
9	3
8	6
9	1
11	2
12	1
8	2
9	1
9	2
11	1
9	1
7	1
9	1
9	1
8	8
8	2
8	2
8	6
8	2
9	6
8	4
10	1
8	4
8	2
10	2
7	2
8	6
14	2
8	5
7	3
10	1
8	2
7	9
8	7
8	2
8	9
9	1
12	1
7	19
10	2
8	10
8	1
8	6
9	9
9	1
8	2
8	1
17	1
8	4
7	1
8	3
26	1
19	5
10	7
9	1
10	3
10	5
9	2
9	1
9	2
9	3
8	3
13	1
17	2
7	3
8	1
12	1
8	4
8	3
7	4
8	7
8	4
9	1
10	1
8	2
8	1
10	3
13	2
9	7
8	8
8	4
8	4
12	1
8	4
8	1
9	1
9	4
8	5
7	17
9	2
9	2
8	3
7	18
7	1
9	1
7	4
7	21
8	2
9	1
10	1
8	2
9	4
13	4
10	1
8	6
9	1
9	2
18	1
9	1
8	7
8	7
8	6
10	2
8	7
7	4
8	5
8	1
7	3
8	1
8	1
13	1
8	3
8	5
10	1
10	1
7	21
9	3
7	17
10	4
8	1
8	6
7	21
11	1
9	1
8	7
7	2
8	2
14	2
9	3
9	4
8	2
10	3
10	1
19	5
9	5
7	6
8	3
9	1
8	4
8	1
9	1
9	1
11	7
10	1
9	1
8	3
8	7
7	2
8	7
7	5
9	3
10	2
16	3
8	1
8	8
11	2
9	2
8	3
8	6
7	2
8	2
8	7
10	1
8	1
13	1
9	1
9	3
8	2
9	3
8	1
7	2
9	1
7	16
12	1
7	3
8	3
9	7
8	3
8	1
8	5
10	1
7	6
9	1
15	2
11	1
8	4
14	2
8	1
8	6
24	2
8	2
10	4
9	1
8	6
15	5
9	2
7	2
15	4
8	3
8	1
8	1
8	6
7	4
8	4
9	2
8	6
14	1
9	1
8	2
8	1
8	6
18	1
8	8
8	4
8	9
7	4
9	1
7	7
7	8
8	1
8	3
15	1
7	6
8	6
11	1
8	1
8	6
8	6
7	3
11	1
7	6
8	2
7	7
8	7
8	5
8	3
16	1
8	5
7	4
10	1
11	2
8	2
7	3
18	1
9	2
8	2
9	3
8	5
8	3
8	2
18	1
9	1
8	3
7	1
8	1
9	2
8	1
15	2
7	7
8	4
8	4
9	3
9	1
9	3
10	1
7	6
8	7
8	2
9	2
9	1
7	4
9	3
8	6
8	3
12	7
7	5
9	1
9	2
9	1
8	7
7	7
7	7
9	2
8	4
8	2
8	5
18	1
8	2
18	1
13	1
8	2
7	3
7	2
13	1
9	1
8	1
9	2
8	3
10	1
9	2
10	4
9	1
9	1
7	7
7	4
9	1
8	4
10	1
10	2
7	5
11	1
8	2
9	3
10	1
7	3
7	2
7	22
7	2
8	2
9	5
7	5
11	5
8	1
9	4
9	2
8	11
7	1
8	7
8	10
7	6
8	3
11	1
11	2
8	10
7	9
9	2
29	1
7	1
8	5
8	2
9	1
8	8
7	5
8	7
8	5
8	4
8	3
8	3
7	5
9	8
8	1
11	1
10	1
9	2
9	2
8	1
7	2
14	1
9	1
10	2
8	5
8	1
9	1
8	1
8	8
9	27
9	6
7	7
8	3
8	3
8	3
7	2
9	2
10	1
9	6
7	4
8	4
